,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,label
401,0.28754476,0.34895426,0.42744824,0.37475878,0.4740247,0.5657903,0.58392745,0.67453843,0.5730618,0.58107066,0.58057207,0.59426755,0.41582245,0.5496722,0.574173,0.55924594,0.56251854,0.61789286,0.40780756,0.5310539,0.5629363,1
402,0.63414013,0.5792239,0.5546756,0.5788853,0.39393517,0.6469665,0.44603574,0.5062638,0.568441,0.49414718,0.67139494,0.6824897,0.6080718,0.56498885,0.56494796,0.70578206,0.5996015,0.4825846,0.55240357,0.65568525,0.5344111,1
403,0.57938474,0.5603745,0.5304485,0.37334087,0.5252749,0.47757673,0.5590752,0.6413939,0.7762371,0.7762371,0.6926415,0.6950946,0.5478551,0.6406996,0.6056662,0.63757163,0.7762371,0.69187987,0.46123296,0.5177938,0.5727127,1
404,0.45069903,0.449722,0.4344998,0.45738333,0.5263025,0.51940626,0.43549606,0.42565238,0.509519,0.57082367,0.5550261,0.5938615,0.4429605,0.5845601,0.590435,0.6270474,0.5469457,0.54244244,0.58338225,0.44875258,0.437185,1
405,0.70488834,0.69467515,0.68358254,0.5064082,0.4962489,0.57541716,0.48418844,0.43624234,0.5997015,0.5315753,0.6635171,0.6493151,0.7762371,0.63575613,0.7046818,0.62466407,0.65611994,0.59466136,0.5332349,0.44291055,0.4036485,1
406,0.48482227,0.4898994,0.38455707,0.51827097,0.5114361,0.5412048,0.5632457,0.49685967,0.5198548,0.5104338,0.44081777,0.5139255,0.41959947,0.55224043,0.47370934,0.51323473,0.570546,0.49496293,0.44488883,0.5720363,0.4965474,1
407,0.49532694,0.5199741,0.4713773,0.48589134,0.4371425,0.6726437,0.71839386,0.7762371,0.61435246,0.5972198,0.49965048,0.63708955,0.4713704,0.6034966,0.41168976,0.6678461,0.48927653,0.6287937,0.510409,0.6983652,0.7762371,1
408,0.37648088,0.42394394,0.3114599,0.46683502,0.37786776,0.65553886,0.50581187,0.489702,0.56390667,0.5429006,0.37816298,0.5046829,0.2725364,0.42360294,0.56414956,0.5082224,0.488438,0.51077867,0.43262044,0.5610081,0.48880607,1
409,0.7173554,0.7762371,0.6674169,0.5693893,0.4712652,0.5872083,0.60657144,0.6232451,0.64740795,0.61573225,0.68526274,0.6678053,0.70878035,0.5798439,0.6373993,0.5697742,0.6814478,0.6376917,0.6208837,0.65064657,0.6782768,1
410,0.7089778,0.7762371,0.6937038,0.69611907,0.5310045,0.4813726,0.57402605,0.4758423,0.57171226,0.63868594,0.5927759,0.6973921,0.6860544,0.64753413,0.58078593,0.6090726,0.5257278,0.60999,0.6798641,0.7056281,0.48236692,1
411,0.44987568,0.4656973,0.41000277,0.61438185,0.44693357,0.6013078,0.51437,0.6396229,0.5217158,0.5693209,0.57299334,0.6153613,0.3913161,0.626801,0.4922049,0.70530975,0.5535718,0.53902066,0.6757892,0.6574623,0.61379737,1
412,0.65133125,0.65208364,0.5210473,0.7762371,0.37991607,0.6761195,0.5316039,0.41732642,0.5154504,0.57314694,0.70748705,0.7108661,0.5452994,0.67334366,0.6128649,0.69701415,0.5136241,0.5478408,0.59290683,0.64046174,0.5608173,1
413,0.67079467,0.7762371,0.6995992,0.53014076,0.66496664,0.40596077,0.5141438,0.4767952,0.49677074,0.69272566,0.5853975,0.5986222,0.6681593,0.65307254,0.58992505,0.62494576,0.43369782,0.6616363,0.6556753,0.6003791,0.48070127,1
414,0.58665806,0.5759477,0.5749293,0.5792775,0.5932421,0.47672218,0.4871776,0.49976593,0.5270256,0.5695694,0.47697383,0.5014601,0.5210824,0.62017024,0.46872663,0.59601843,0.44325858,0.5889408,0.63074684,0.43139568,0.488172,1
415,0.48214847,0.4862358,0.5427041,0.50034875,0.49090993,0.5340552,0.57238996,0.39443853,0.4636004,0.374112,0.48756373,0.37867808,0.538998,0.6180138,0.40270388,0.4871589,0.49715418,0.39826256,0.47870505,0.47292185,0.54456705,1
416,0.5036857,0.5137343,0.57294077,0.6686508,0.46977,0.60240823,0.3977079,0.60359156,0.56283045,0.50436896,0.5726428,0.5364064,0.5354402,0.5254154,0.526391,0.54119784,0.5819459,0.63013726,0.5613657,0.499659,0.51250654,1
417,0.6423138,0.65444934,0.38575536,0.4238725,0.40299124,0.65341234,0.6691436,0.7762371,0.58900315,0.5567194,0.5910411,0.69441575,0.45276952,0.5781404,0.51551634,0.65310544,0.6725783,0.60436887,0.4350201,0.44244102,0.67806774,1
418,0.59501046,0.6922498,0.51570606,0.6910804,0.3546525,0.7762371,0.6395987,0.47625905,0.5736543,0.5377392,0.6271865,0.6258699,0.53905773,0.6801708,0.5397683,0.6473514,0.62774783,0.60216445,0.63354546,0.6573563,0.6708195,1
419,0.5985752,0.6379006,0.5851299,0.6400112,0.5563762,0.52396315,0.700043,0.4528886,0.63852096,0.49728483,0.6210151,0.659141,0.57693547,0.7762371,0.63282335,0.6996805,0.6870789,0.5147265,0.50792336,0.65890443,0.57169336,1
420,0.59361464,0.5964132,0.4825492,0.6360949,0.43100137,0.57186973,0.3994321,0.5911662,0.42871267,0.4292822,0.5640478,0.63687867,0.54016626,0.6371139,0.507925,0.6556273,0.5783802,0.481421,0.58170956,0.55281174,0.552421,1
421,0.6022954,0.49230886,0.4652388,0.31542033,0.43779963,0.6137915,0.560803,0.51333386,0.5297561,0.42531288,0.55752546,0.47845346,0.51325136,0.3563577,0.4960698,0.59698707,0.5075204,0.7762371,0.29612508,0.50869507,0.4178561,1
422,0.7762371,0.7762371,0.7762371,0.4850083,0.625262,0.4633252,0.6799496,0.56887513,0.7762371,0.7762371,0.7762371,0.7762371,0.7762371,0.7762371,0.7762371,0.7762371,0.7762371,0.7124584,0.51308984,0.35914022,0.5742799,1
423,0.26789802,0.29431045,0.3348893,0.30263957,0.61965245,0.45704037,0.61681634,0.60407686,0.53923076,0.5898104,0.51082724,0.55791765,0.33623445,0.3759868,0.61377,0.53786564,0.65788734,0.5549849,0.43693918,0.5169022,0.6695274,1
424,0.5450801,0.4470634,0.5283331,0.40385395,0.52768034,0.5241755,0.65333676,0.6501881,0.68393254,0.69327873,0.5664531,0.60516316,0.5647618,0.58403677,0.49480724,0.64452136,0.59315604,0.65807396,0.39604574,0.45587748,0.67360204,1
425,0.56317115,0.57796395,0.65927047,0.6540724,0.55278844,0.50389403,0.310624,0.41570872,0.55677927,0.6642909,0.7061057,0.7762371,0.649869,0.69751406,0.65908885,0.7762371,0.53909093,0.6584087,0.60706735,0.49929285,0.29678577,1
426,0.5932492,0.56563216,0.59024173,0.5502008,0.5595788,0.5808597,0.5801188,0.42569178,0.48653305,0.45594066,0.6693467,0.60171366,0.6087295,0.5301068,0.60885525,0.55439055,0.48848867,0.45894623,0.6747793,0.56231576,0.52273625,1
427,0.5463325,0.5826171,0.591781,0.6570687,0.64988256,0.44294614,0.53338313,0.5180121,0.43047035,0.44878775,0.5493698,0.48642105,0.59710824,0.5448918,0.4760043,0.4529811,0.502308,0.6705728,0.6040577,0.7086384,0.5615062,1
428,0.6374118,0.62302953,0.5821829,0.5113396,0.5181873,0.50771934,0.6832848,0.6728347,0.6354661,0.46752775,0.6568645,0.61554,0.60219187,0.63033813,0.71593606,0.64315975,0.6291896,0.61858314,0.57392794,0.6271458,0.7762371,1
429,0.64381945,0.5608177,0.5524184,0.513448,0.48418456,0.5521179,0.38803986,0.5681504,0.45250177,0.4603654,0.54352903,0.4677142,0.5448644,0.498084,0.54853374,0.5722136,0.43483678,0.42585218,0.61528665,0.5560714,0.4835667,1
430,0.5954999,0.6476631,0.43913323,0.68187946,0.38319284,0.6240824,0.37386373,0.5956991,0.549505,0.5193852,0.51385266,0.54742545,0.45618135,0.5517621,0.45425254,0.54584444,0.40599763,0.45073336,0.6241722,0.68596643,0.56953514,1
431,0.5521924,0.6081055,0.56711966,0.55041945,0.5773508,0.51241595,0.63571036,0.6114325,0.7762371,0.65459555,0.68637437,0.58629924,0.5569147,0.586878,0.7762371,0.5079003,0.7762371,0.6027684,0.60238975,0.5585541,0.6770078,1
432,0.52665573,0.5984802,0.5996293,0.5328557,0.5240437,0.50411373,0.3500644,0.4799351,0.5148006,0.46169823,0.5145832,0.5486992,0.58075446,0.63792574,0.59002185,0.71269846,0.5186711,0.54270995,0.64000803,0.37514395,0.5347695,1
433,0.45556468,0.4564597,0.5401834,0.6163827,0.47686493,0.5765458,0.6109219,0.5334205,0.479504,0.40651077,0.6698765,0.6876359,0.51870584,0.6339868,0.54518455,0.66393566,0.5678026,0.62445074,0.6631175,0.7208261,0.50825864,1
434,0.61978865,0.6346932,0.35081515,0.5475245,0.5568103,0.50487477,0.61997545,0.57531595,0.64241594,0.566455,0.635986,0.6700849,0.3436746,0.6706011,0.5426262,0.5249793,0.6380812,0.5918676,0.54343414,0.47799885,0.5948562,1
435,0.49241585,0.5465111,0.4556657,0.4473281,0.46177828,0.5189415,0.43564874,0.41894805,0.5471321,0.66192,0.54178745,0.5509282,0.42990696,0.6124405,0.43909842,0.58450824,0.4295913,0.44995856,0.48267388,0.50570154,0.4850279,1
436,0.7031978,0.6561999,0.6098589,0.7762371,0.6124394,0.40757674,0.44991374,0.3980654,0.5216331,0.5500349,0.5447927,0.6423197,0.6292602,0.68593174,0.4834172,0.55884284,0.44904852,0.5773696,0.6207002,0.58733046,0.49739218,1
437,0.31226748,0.32151118,0.47139275,0.43815428,0.50124174,0.557296,0.5609569,0.42687452,0.5510834,0.5268087,0.5081869,0.3895813,0.44594952,0.37200728,0.50492233,0.49802035,0.6534683,0.4897247,0.38722205,0.3272373,0.3358812,1
438,0.59403455,0.6414853,0.57629055,0.7002184,0.5680775,0.45438278,0.53438646,0.70011246,0.53316385,0.655392,0.62702906,0.6288324,0.5607312,0.6820624,0.59212744,0.6858354,0.6969078,0.6822847,0.6705075,0.6356996,0.5281129,1
439,0.5956103,0.52671844,0.6758405,0.58844286,0.5459254,0.5268838,0.44444954,0.62274545,0.44023895,0.49531347,0.42819494,0.4313588,0.6359012,0.54198545,0.50944525,0.49064785,0.45603734,0.67019707,0.6143376,0.58111024,0.47933066,1
440,0.5659994,0.5189369,0.4359656,0.3456649,0.46952343,0.58394206,0.7090189,0.6147799,0.6970644,0.6454893,0.7762371,0.7096757,0.47124362,0.6090931,0.6631804,0.6602097,0.6879234,0.7163955,0.5098722,0.5032716,0.6440671,1
441,0.26020467,0.2841975,0.32493937,0.42631766,0.5309446,0.5714939,0.5694491,0.55891895,0.5206826,0.4299122,0.37691644,0.39842123,0.31625262,0.37702978,0.42030632,0.47977012,0.4950865,0.50516975,0.48685914,0.7103253,0.59038824,1
442,0.5468117,0.65702623,0.47508258,0.46351725,0.5250416,0.48956555,0.5952106,0.6892468,0.49583805,0.54666144,0.59446645,0.46328974,0.5098541,0.51633304,0.48590183,0.5763725,0.54503566,0.68806493,0.5576327,0.6921557,0.62945217,1
443,0.67740047,0.70032316,0.5821527,0.5286509,0.4323328,0.58718723,0.49896616,0.6736797,0.681833,0.6406869,0.6068996,0.7762371,0.63030684,0.6933171,0.5821051,0.70463765,0.62725097,0.6628379,0.59311366,0.4370541,0.556361,1
444,0.56177235,0.550709,0.40585858,0.33652475,0.45353806,0.5760479,0.65459704,0.5144532,0.65892315,0.6903685,0.66250026,0.64284205,0.47816837,0.680168,0.66671443,0.61723876,0.7762371,0.6937648,0.4857697,0.5173133,0.57815766,1
445,0.6469381,0.627786,0.6362681,0.46666968,0.7762371,0.3463663,0.49531525,0.5652265,0.48929644,0.48622835,0.57123846,0.41877544,0.6531521,0.5895819,0.5791235,0.48352104,0.64045703,0.48143828,0.60234904,0.5896754,0.5279455,1
446,0.37266922,0.46903372,0.44885832,0.6314112,0.5430774,0.493142,0.50874805,0.49239004,0.42923194,0.3695482,0.4420724,0.3974784,0.39814985,0.55170375,0.3784067,0.54506177,0.520552,0.48172086,0.54374987,0.5756816,0.5203034,1
447,0.62276584,0.61924225,0.5402879,0.47610503,0.4658997,0.5731621,0.42887086,0.6670238,0.47972804,0.5363467,0.53613275,0.49582124,0.54644626,0.6790848,0.5438597,0.66917217,0.40025675,0.49407017,0.43307352,0.5661095,0.63811946,1
448,0.5107327,0.41113544,0.41256493,0.38792866,0.4559331,0.63538444,0.6434987,0.5596281,0.49337786,0.46176797,0.53382546,0.5245847,0.42927533,0.44426247,0.44859034,0.49193496,0.44892177,0.4744025,0.3768286,0.5943774,0.65908015,1
449,0.56141084,0.5073172,0.41289392,0.44487172,0.5969876,0.40284818,0.5337042,0.55875975,0.5881114,0.71111715,0.59593695,0.67733073,0.46493506,0.6187879,0.6608312,0.53787446,0.5237143,0.53171307,0.409623,0.42435673,0.6820969,1
450,0.51711345,0.5786137,0.51210713,0.44065303,0.47043312,0.5871232,0.6435707,0.6520251,0.59931266,0.64781183,0.53673536,0.5818267,0.50508004,0.56606805,0.3597225,0.52895546,0.45976883,0.6288128,0.5195727,0.52061385,0.7762371,1
451,0.4698189,0.46601337,0.47717232,0.53846496,0.48915446,0.6832648,0.71820784,0.53679353,0.6146584,0.5037223,0.5319652,0.40157592,0.50241184,0.3598314,0.55943966,0.46895224,0.6560393,0.59098595,0.6158304,0.59498817,0.5948807,1
452,0.58359593,0.5140674,0.5320906,0.5264745,0.57554895,0.5419537,0.51157343,0.44480336,0.40784085,0.34603462,0.5206586,0.5251661,0.56286776,0.61559045,0.43242264,0.62094986,0.42308164,0.53447306,0.5306647,0.53249687,0.46999377,1
453,0.4650994,0.39130056,0.5320946,0.4555028,0.55207485,0.5116852,0.6139124,0.6950393,0.7762371,0.6659837,0.60569435,0.6891776,0.53559506,0.66687816,0.56125885,0.6078671,0.58054036,0.7762371,0.43851376,0.59145653,0.67655694,1
454,0.57369924,0.6133391,0.5727999,0.5419862,0.47237492,0.61238354,0.53319794,0.60244757,0.65428466,0.60414445,0.5458533,0.64226526,0.56724083,0.60818756,0.4420485,0.6027088,0.569659,0.5514763,0.62134385,0.6025375,0.64701223,1
455,0.5423733,0.5379454,0.42399603,0.39078408,0.3258813,0.717659,0.6322892,0.68567604,0.70644796,0.5878013,0.59404397,0.6501732,0.42823064,0.5167948,0.5613804,0.6555939,0.6035783,0.7762371,0.47937852,0.37895906,0.69217575,1
456,0.69034845,0.65511394,0.599959,0.4848792,0.57898533,0.47921467,0.5891101,0.64063615,0.7762371,0.70477647,0.7019759,0.7762371,0.6045966,0.7762371,0.68445385,0.7762371,0.6755042,0.6769216,0.5237434,0.45064652,0.6083734,1
457,0.6827703,0.69920534,0.6960193,0.6473951,0.5058079,0.58328176,0.30110055,0.38374096,0.46615356,0.63504714,0.7109239,0.70866495,0.7168558,0.7036308,0.6295863,0.51446515,0.4599961,0.52484226,0.56696904,0.548762,0.47961557,1
458,0.7762371,0.7762371,0.7065484,0.6722107,0.5771592,0.43637288,0.52119875,0.48286867,0.568423,0.71634316,0.7762371,0.7762371,0.7762371,0.7762371,0.69374067,0.7762371,0.5361489,0.67067474,0.66316354,0.5433171,0.47170866,1
459,0.6297584,0.6196273,0.4825648,0.54729,0.60727495,0.41451883,0.52666324,0.34871638,0.39511305,0.34220797,0.5977253,0.5990616,0.4695235,0.6109333,0.5969934,0.63835186,0.47897726,0.44697446,0.6272956,0.42140466,0.52008474,1
460,0.7762371,0.7140291,0.6940176,0.53059745,0.6772845,0.4034624,0.37591305,0.4111181,0.4877708,0.5256654,0.5624917,0.6255318,0.6961703,0.7087113,0.485426,0.5626003,0.39470327,0.41448188,0.5564718,0.45212144,0.46455997,1
461,0.556167,0.46530032,0.50472534,0.37662846,0.48878872,0.6053716,0.58447444,0.70914465,0.58088243,0.59614646,0.5678414,0.47651196,0.4972697,0.5157946,0.51838744,0.49349618,0.617218,0.5910391,0.46807027,0.63187355,0.6072098,1
462,0.29630592,0.26672003,0.46407735,0.65738165,0.44690228,0.6109599,0.38632506,0.3196478,0.36707157,0.3226026,0.5265359,0.58963424,0.43780383,0.63738215,0.5367124,0.5963451,0.4785158,0.4923401,0.59596837,0.6153833,0.36478496,1
463,0.6390697,0.6450023,0.54952395,0.53781044,0.5092333,0.470541,0.5879325,0.7762371,0.60928184,0.6370104,0.58559614,0.6533643,0.557406,0.6860739,0.6758243,0.6556769,0.65135145,0.71417415,0.5178656,0.5971864,0.68160963,1
464,0.5389628,0.55758053,0.50880045,0.3962095,0.36093304,0.7762371,0.39737332,0.54080033,0.5159992,0.654492,0.66980463,0.613419,0.49155998,0.55077,0.60166395,0.6603542,0.4156892,0.6664447,0.46962154,0.46702433,0.5497481,1
465,0.75369745,0.7762371,0.6069745,0.7762371,0.35207444,0.64286965,0.35223156,0.52107906,0.47941208,0.6204435,0.5934391,0.66912514,0.5867466,0.7762371,0.5334367,0.67795974,0.43918055,0.67962366,0.7197983,0.56053525,0.42265767,1
466,0.6021626,0.6893359,0.5922925,0.69509953,0.302808,0.7762371,0.34615254,0.47884816,0.5793698,0.5712764,0.6556942,0.5946532,0.57158333,0.7762371,0.544259,0.5544578,0.5356266,0.54568326,0.66541564,0.6784584,0.43475443,1
467,0.51439816,0.48901325,0.47670925,0.5444358,0.44312942,0.5649408,0.5590162,0.6616643,0.6601349,0.6584222,0.54628617,0.53985006,0.50380415,0.5058645,0.52553225,0.5595308,0.59016526,0.6331546,0.5088779,0.4590547,0.565017,1
468,0.7762371,0.7762371,0.7762371,0.7762371,0.7762371,0.7762371,0.7762371,0.7762371,0.7762371,0.7762371,0.7762371,0.5794732,0.7762371,0.7762371,0.7762371,0.7762371,0.7762371,0.7762371,0.7762371,0.7762371,0.7762371,1
469,0.5139426,0.5634378,0.502249,0.68093646,0.6012828,0.48908412,0.3864904,0.53352267,0.5407114,0.5613772,0.6254935,0.7762371,0.48730314,0.6620213,0.50324,0.5993884,0.464029,0.63279355,0.6998919,0.7762371,0.49847364,1
470,0.68106586,0.6041075,0.55805576,0.5652213,0.5490577,0.51268446,0.5559416,0.63816327,0.5496733,0.6813315,0.69815433,0.69679105,0.56032145,0.56235945,0.63823014,0.5793752,0.70673066,0.6142299,0.64904416,0.6015573,0.5906234,1
471,0.62745637,0.51132387,0.6353214,0.47071117,0.43949914,0.54669505,0.45951825,0.59412104,0.62823915,0.56218004,0.7762371,0.7012701,0.68100876,0.65276223,0.58037096,0.58085924,0.5618365,0.6297128,0.51076573,0.41824812,0.44354558,1
472,0.54516613,0.5950296,0.4264509,0.5689301,0.518793,0.5829464,0.44295812,0.50514734,0.5986087,0.69681334,0.5323368,0.64421546,0.42437953,0.6556719,0.4720704,0.58296657,0.4667788,0.68163496,0.46966338,0.54889697,0.5866596,1
473,0.54719657,0.60974216,0.50428,0.55893344,0.6262984,0.45211327,0.54507226,0.43055728,0.47049743,0.3728683,0.51712835,0.48220658,0.51592284,0.67606276,0.5389884,0.6236882,0.515165,0.34562954,0.6334244,0.5620701,0.46636832,1
474,0.47465312,0.46010542,0.41845948,0.4968996,0.44789407,0.61916155,0.58447784,0.71645117,0.6255339,0.6159922,0.5512354,0.48772436,0.3986887,0.50810087,0.55469835,0.4519239,0.6061152,0.6650304,0.42478856,0.40201512,0.66911215,1
475,0.6105933,0.5539551,0.6334613,0.6218704,0.51567805,0.47296184,0.5367691,0.61736596,0.5315012,0.6779007,0.5992022,0.6424976,0.60022724,0.5780644,0.6405788,0.63072395,0.5449236,0.6863831,0.56010646,0.64793867,0.59381413,1
476,0.6027071,0.6091205,0.52428675,0.46854597,0.47997284,0.5925802,0.55421835,0.6961623,0.49805522,0.45585942,0.58645886,0.55011576,0.5564613,0.57272905,0.6064147,0.556206,0.5464236,0.60027325,0.43187982,0.37938124,0.6034304,1
477,0.57491994,0.6196255,0.48367763,0.58526266,0.4962049,0.5486832,0.40618503,0.5445533,0.56976414,0.5794857,0.5365951,0.65984297,0.5017776,0.63466555,0.54112864,0.6681288,0.47219336,0.5397946,0.61105365,0.51719916,0.4004482,1
478,0.5833066,0.5385593,0.4929294,0.54446536,0.4511006,0.64872074,0.7762371,0.6235946,0.59834623,0.5912639,0.600601,0.52782273,0.45418918,0.5766636,0.5779076,0.6697038,0.6463233,0.6285932,0.5362241,0.60514426,0.7138724,1
479,0.59885854,0.67018926,0.58688146,0.57118374,0.6499455,0.4057514,0.3664131,0.37357348,0.44623023,0.44390273,0.5435806,0.62618494,0.57540643,0.58235335,0.5584727,0.54897213,0.5685997,0.47271162,0.59260195,0.5573449,0.5430309,1
480,0.56324846,0.5228084,0.6219094,0.5534919,0.48885012,0.67481303,0.5809245,0.69298404,0.6313595,0.4980293,0.4838305,0.37517712,0.58586246,0.4178143,0.49770927,0.39260167,0.6707486,0.4783725,0.6430395,0.58227384,0.6624919,1
481,0.6355373,0.6486617,0.63158655,0.4771394,0.62436736,0.37601972,0.46293372,0.4837036,0.5433422,0.5698485,0.63079876,0.62142706,0.6134294,0.67516154,0.57673144,0.6610297,0.5480288,0.5461133,0.60029984,0.56195587,0.5166386,1
482,0.40832174,0.34720576,0.4623022,0.5183056,0.5910259,0.44241568,0.3870287,0.6038222,0.46972823,0.47923642,0.6035167,0.5565738,0.4746068,0.49946612,0.61660874,0.5797557,0.5203489,0.5384182,0.4992755,0.68278426,0.5203954,1
483,0.69833916,0.58054996,0.58936495,0.30806726,0.4437667,0.609714,0.55136895,0.7762371,0.66256315,0.6609107,0.7762371,0.6875379,0.63092685,0.6939335,0.7762371,0.6756083,0.7762371,0.63444513,0.45620865,0.595015,0.54611915,1
484,0.51306474,0.53192645,0.60383433,0.6014372,0.48043996,0.64136136,0.32486886,0.62384605,0.53068423,0.57702136,0.6109286,0.6708141,0.6445621,0.6799561,0.57288796,0.66859293,0.504847,0.55538493,0.5021655,0.5750634,0.5463822,1
485,0.5122087,0.48738223,0.45646286,0.4401511,0.46155524,0.6173171,0.48624015,0.7762371,0.38545486,0.46571088,0.49126178,0.50280815,0.4541642,0.5462809,0.55519134,0.4647208,0.4191689,0.7762371,0.4105031,0.4026199,0.61166817,1
486,0.71574765,0.6327576,0.6946165,0.59571546,0.39270872,0.63530487,0.55849767,0.6547201,0.6400547,0.5839319,0.7762371,0.6233047,0.7078502,0.670605,0.69581515,0.6610934,0.7063873,0.6466175,0.7151722,0.43702102,0.46398127,1
487,0.5993017,0.65867233,0.5410734,0.59389716,0.52108157,0.546709,0.38741326,0.44497883,0.5561931,0.61832076,0.5733006,0.66533625,0.5395936,0.667697,0.5436843,0.6368622,0.606436,0.5838396,0.58861035,0.57388425,0.5542261,1
488,0.4614631,0.46407044,0.38251638,0.5795214,0.49711376,0.53227794,0.52700835,0.5764255,0.6120347,0.3599285,0.5087811,0.41080445,0.39553416,0.5846951,0.50296736,0.53926843,0.56458414,0.4555906,0.5834544,0.5325857,0.6507189,1
489,0.48178643,0.46064103,0.5741884,0.6251497,0.40117455,0.66242343,0.39876246,0.6879368,0.56902033,0.5319425,0.5364521,0.46629846,0.5867414,0.5695616,0.5865564,0.6761159,0.55820125,0.5444717,0.60531455,0.5309337,0.555161,1
490,0.6501743,0.67611974,0.61796695,0.5447481,0.48874944,0.5728166,0.5283928,0.5243801,0.5458684,0.46326643,0.5742168,0.6357873,0.62760854,0.6344072,0.59925824,0.54040396,0.70075375,0.5079817,0.684757,0.43720764,0.5721794,1
491,0.63686275,0.65124404,0.60914284,0.48395818,0.54260963,0.52641314,0.6590458,0.6490254,0.67520577,0.612836,0.6098999,0.5412549,0.6116141,0.56991327,0.55946404,0.6362903,0.66750556,0.6354113,0.5214475,0.53298163,0.5058982,1
492,0.7762371,0.6933993,0.6161777,0.7762371,0.40866402,0.6463546,0.46928883,0.4214729,0.6804925,0.695836,0.67449266,0.7049636,0.59914356,0.6980121,0.51226896,0.7762371,0.60699946,0.5412127,0.5862536,0.7132103,0.48539537,1
493,0.58672863,0.54825497,0.58040476,0.6353775,0.5170479,0.5314955,0.5077699,0.6927826,0.5060147,0.61767244,0.6022581,0.6789483,0.5900627,0.68980193,0.5389374,0.7762371,0.48149735,0.6933693,0.63975346,0.70408905,0.58310497,1
494,0.6356176,0.607278,0.6005721,0.64527047,0.44670552,0.5563045,0.5457145,0.5608,0.49078816,0.5022733,0.54027843,0.5876954,0.6067248,0.64616704,0.5507626,0.64644915,0.61291987,0.59260875,0.548323,0.40509683,0.54362553,1
495,0.56264806,0.5225635,0.5053353,0.38095087,0.31576845,0.71795106,0.6528671,0.7762371,0.7762371,0.7762371,0.6370433,0.7038601,0.525888,0.6725294,0.6724917,0.6101537,0.59748816,0.6034403,0.3750254,0.54040307,0.6315555,1
496,0.7090009,0.7172167,0.68477035,0.62727135,0.6040066,0.47075707,0.39366502,0.32706887,0.41414,0.4122584,0.7762371,0.7762371,0.68963224,0.7762371,0.66917557,0.7762371,0.5104157,0.5338547,0.7762371,0.7762371,0.39777577,1
497,0.61469394,0.7762371,0.6375581,0.61845624,0.44850975,0.58965355,0.5366238,0.547142,0.55803967,0.46318394,0.66423047,0.59193695,0.6522998,0.7762371,0.54513943,0.641669,0.6199656,0.6136935,0.64809334,0.66463435,0.6167327,1
498,0.5653259,0.49701965,0.4954995,0.42521542,0.43914664,0.603161,0.4896047,0.50908417,0.5732647,0.48951125,0.6276536,0.5023247,0.48910117,0.5890298,0.531859,0.5998874,0.7027399,0.5597794,0.40389234,0.40797964,0.49438637,1
499,0.7762371,0.6869684,0.5958087,0.3768938,0.50807446,0.5829896,0.62999475,0.5505341,0.7762371,0.60230076,0.7762371,0.7041656,0.64093715,0.63072073,0.59252805,0.5817063,0.6988031,0.5863345,0.37145537,0.56940645,0.5765473,1
500,0.5732416,0.49214685,0.4248252,0.50119674,0.50566083,0.5683737,0.6106547,0.64569336,0.6035274,0.5166856,0.54226506,0.5220309,0.39629793,0.54811335,0.5125522,0.60722876,0.5262913,0.5407348,0.5430095,0.5374406,0.6317052,1
501,0.70855856,0.5725255,0.6057219,0.58134407,0.5656388,0.52257544,0.59922665,0.47840565,0.38419658,0.42670316,0.400805,0.3883989,0.56063277,0.509353,0.40850425,0.4417659,0.5005904,0.5467726,0.7762371,0.6507149,0.5998608,1
502,0.7023183,0.63306624,0.5517688,0.579316,0.501713,0.5458443,0.5086275,0.6002726,0.6400975,0.6422094,0.6865786,0.64916104,0.60435545,0.48719412,0.6047853,0.62547624,0.6214869,0.6518502,0.5285161,0.5213971,0.5068537,1
503,0.68965536,0.669551,0.6394171,0.5153632,0.5122953,0.5567662,0.52606,0.5237926,0.54329175,0.5635334,0.7080949,0.6427764,0.6790567,0.5462893,0.58425856,0.6313886,0.55618423,0.5657274,0.5372129,0.5305908,0.52097714,1
504,0.32799542,0.34333378,0.5190996,0.5206047,0.5618062,0.533341,0.6070399,0.57919014,0.6503462,0.6313157,0.5703183,0.6577358,0.4854709,0.5240621,0.6454951,0.6509396,0.6573484,0.68348694,0.50929016,0.47170067,0.6191662,1
505,0.61501384,0.60399395,0.6356612,0.59640867,0.44699162,0.6027646,0.5726704,0.5394758,0.64530504,0.6051953,0.60164213,0.62377137,0.64526063,0.6228247,0.66981226,0.69089144,0.67599124,0.63261133,0.63029987,0.7762371,0.52362204,1
506,0.71740544,0.7762371,0.6295671,0.6790306,0.48605978,0.56406224,0.39916027,0.3299654,0.4435947,0.3788274,0.5716225,0.54837716,0.5955452,0.6951031,0.6501214,0.6535348,0.4697178,0.3395214,0.7145219,0.563165,0.41924554,1
507,0.5701797,0.58114946,0.5228749,0.59146166,0.4795885,0.536832,0.5785667,0.62781554,0.5810629,0.56852895,0.5829378,0.5488317,0.53700703,0.60536,0.55045485,0.4848475,0.55783695,0.54784817,0.58971035,0.61935604,0.60254204,1
508,0.66883945,0.62685037,0.61192364,0.7172081,0.39657855,0.68239576,0.495107,0.6985844,0.57477856,0.544429,0.65029824,0.6862961,0.6112199,0.6386378,0.5812078,0.71394527,0.5881908,0.6293947,0.696385,0.6665573,0.65864503,1
